,Target,ra[rad],dec[rad],ra[h:m:s],dec[d:m:s],ObservationTimeAtGaia[UTC],CcdRow[1-7],zetaFieldAngle[rad],scanAngle[rad],Fov[FovP=preceding/FovF=following],parallaxFactorAlongScan,parallaxFactorAcrossScan,ObservationTimeAtBarycentre[BarycentricJulianDateInTCB]
1733,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2021-07-06T10:10:12.041,2,0.003190162364509328,0.8913417063022723,FOV1,-0.6288377328022998,0.7169341964206095,2459401.926891762
1734,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2021-07-06T10:10:16.896,2,0.0031872761087286005,0.8913443981578448,FOV1,-0.6288392192950767,0.7169331571288691,2459401.926947954
1735,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2021-07-06T10:10:21.752,2,0.003184389840510943,0.8913470900000895,FOV1,-0.6288407057818813,0.7169321178420304,2459401.927004147
1736,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2021-07-06T10:10:26.607,2,0.00318150355987182,0.891349781829025,FOV1,-0.6288421922627265,0.7169310785600803,2459401.927060339
1737,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2021-07-06T10:10:31.462,2,0.003178617266833798,0.8913524736446747,FOV1,-0.6288436787376299,0.7169300392830054,2459401.9271165314
1738,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2021-07-06T10:10:36.318,2,0.0031757309614220573,0.8913551654470654,FOV1,-0.6288451652066097,0.7169290000107885,2459401.9271727237
1739,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2021-07-06T11:56:25.831,5,-0.0006093858954361618,0.8948639928764447,FOV2,-0.6307840583231987,0.7155740872611067,2459402.00065827
1740,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2021-07-06T11:56:31.669,5,-0.0006128758969303757,0.8948672086643348,FOV2,-0.6307858364829942,0.7155728453480273,2459402.000725838
1741,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2021-07-06T11:56:36.524,5,-0.0006157783697261711,0.8948698830590319,FOV2,-0.6307873152828504,0.7155718125167626,2459402.0007820306
1742,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2021-07-06T11:56:41.379,5,-0.0006186808548898781,0.8948725574403439,FOV2,-0.6307887940768728,0.7155707796905159,2459402.0008382234
1743,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2021-07-06T11:56:46.235,5,-0.000621583352401038,0.8948752318082952,FOV2,-0.6307902728650785,0.7155697468692713,2459402.000894416
1744,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2021-07-06T11:56:51.090,5,-0.00062448586223414,0.8948779061629104,FOV2,-0.6307917516474867,0.7155687140530135,2459402.000950609
1745,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2021-07-06T11:56:55.945,5,-0.0006273883843613421,0.8948805805042226,FOV2,-0.6307932304241197,0.7155676812417227,2459402.001006802
1746,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2021-07-06T11:57:00.801,5,-0.00063029091875075,0.8948832548322658,FOV2,-0.6307947091950029,0.7155666484353759,2459402.001062995
1747,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2021-07-06T11:57:05.656,5,-0.0006331934653666386,0.8948859291470794,FOV2,-0.6307961879601646,0.7155656156339488,2459402.0011191876
1748,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2021-07-06T11:57:10.511,5,-0.0006360960241698419,0.8948886034487068,FOV2,-0.6307976667196359,0.7155645828374149,2459402.0011753803
1749,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2021-09-16T14:59:39.164,5,-0.002757655192615178,1.8018302654146527,FOV1,-0.5693258599878127,0.7142640061239512,2459474.1233678283
1750,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2021-09-16T14:59:49.858,5,-0.0027653383744825105,1.8018257922785987,FOV1,-0.5693209784791311,0.714267208286834,2459474.123491589
1751,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2021-09-16T14:59:54.713,5,-0.0027688268568338043,1.8018237612407526,FOV1,-0.5693187620370516,0.7142686622201712,2459474.1235477817
1752,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2021-09-16T14:59:59.568,5,-0.0027723153259154665,1.801821730179894,FOV1,-0.5693165455813203,0.714270116159867,2459474.1236039745
1753,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2021-09-16T15:00:04.424,5,-0.002775803781699506,1.8018196990959734,FOV1,-0.5693143291119009,0.7142715701059498,2459474.123660167
1754,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2021-09-16T15:00:09.279,5,-0.0027792922241600152,1.8018176679889457,FOV1,-0.5693121126287619,0.7142730240584447,2459474.12371636
1755,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2021-09-16T15:00:14.134,5,-0.0027827806532741356,1.801815636858771,FOV1,-0.5693098961318745,0.7142744780173739,2459474.1237725527
1756,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2021-09-16T15:00:18.990,5,-0.0027862690690223426,1.8018136057054157,FOV1,-0.5693076796212136,0.7142759319827569,2459474.1238287454
1757,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2021-09-16T15:00:23.845,5,-0.0027897574713859428,1.8018115745288497,FOV1,-0.569305463096758,0.7142773859546104,2459474.123884938
1758,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2021-09-16T15:00:28.700,5,-0.0027932458603514613,1.8018095433290475,FOV1,-0.569303246558489,0.7142788399329492,2459474.1239411314
1759,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2021-10-02T15:04:00.181,3,0.0013304120122766647,0.8199671526954225,FOV1,0.4573427951054738,0.70377903088724,2459490.1256551095
1760,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2021-10-02T15:04:10.875,3,0.0013375898056335663,0.8199617715551533,FOV1,0.45734785932094935,0.7037750597639316,2459490.1257788725
1761,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2021-10-02T15:04:15.730,3,0.00134084885852803,0.819959328303703,FOV1,0.4573501586789705,0.7037732566972533,2459490.1258350667
1762,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2021-10-02T15:04:20.585,3,0.0013441079227095615,0.8199568850670383,FOV1,0.4573524580249659,0.7037714536296502,2459490.1258912603
1763,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2021-10-02T15:04:25.441,3,0.001347366998187355,0.8199544418451735,FOV1,0.45735475735892805,0.7037696505611288,2459490.125947454
1764,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2021-10-02T15:04:30.296,3,0.0013506260849665526,0.8199519986381144,FOV1,0.4573570566808511,0.7037678474916924,2459490.126003648
1765,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2021-10-02T15:04:35.151,3,0.0013538851830497422,0.8199495554458663,FOV1,0.45735935599073235,0.7037660444213425,2459490.126059842
1766,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2021-10-02T15:04:40.007,3,0.0013571442924356816,0.8199471122684269,FOV1,0.4573616552885737,0.7037642413500791,2459490.126116036
1767,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2021-10-02T15:04:44.862,3,0.0013604034131200762,0.8199446691057903,FOV1,0.45736395457437906,0.7037624382778991,2459490.1261722296
1768,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2021-10-02T15:04:49.717,3,0.0013636625450932464,0.8199422259579477,FOV1,0.4573662538481549,0.7037606352047989,2459490.126228424
1769,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2021-10-02T16:50:39.285,1,0.005635318282087486,0.8167597608429407,FOV2,0.46036296661080534,0.701401884037241,2459490.1997159324
1770,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2021-10-02T16:50:45.123,1,0.005639254670346141,0.8167568461868471,FOV2,0.4603657127340821,0.7013997145445833,2459490.1997835017
1771,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2021-10-02T16:50:49.978,1,0.0056425283792456956,0.816754422229829,FOV2,0.4603679965340927,0.701397910285517,2459490.1998396963
1772,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2021-10-02T16:50:54.834,1,0.005645802099283096,0.8167519982875515,FOV2,0.46037028032234306,0.7013961060256676,2459490.1998958904
1773,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2021-10-02T16:50:59.689,1,0.00564907583045507,0.8167495743600085,FOV2,0.46037256409883853,0.701394301765032,2459490.199952085
1774,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2021-10-02T16:51:04.544,1,0.005652349572752887,0.8167471504471892,FOV2,0.46037484786358573,0.7013924975036058,2459490.200008279
1775,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2021-10-02T16:51:09.400,1,0.005655623326166062,0.8167447265490788,FOV2,0.46037713161659577,0.7013906932413824,2459490.2000644733
1776,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2021-10-02T16:51:14.255,1,0.005658897090678809,0.8167423026656591,FOV2,0.46037941535788074,0.7013888889783532,2459490.200120668
1777,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2021-10-02T16:51:19.111,1,0.005662170866274538,0.816739878796905,FOV2,0.4603816990874592,0.7013870847145065,2459490.200176862
1778,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2021-10-02T16:51:23.966,1,0.00566544465293233,0.8167374549427889,FOV2,0.46038398280535103,0.7013852804498302,2459490.200233056
1779,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2021-11-16T21:14:35.543,3,0.0030859010402347346,2.711526128434528,FOV2,-0.23526771792271417,0.7060279655832489,2459535.3823530865
1780,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2021-11-16T21:14:41.381,3,0.003083543186162578,2.711521699490694,FOV2,-0.2352635151508765,0.7060294850731718,2459535.3824206595
1781,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2021-11-16T21:14:46.237,3,0.0030815823037184287,2.7115180161461145,FOV2,-0.2352600199004395,0.706030748741508,2459535.382476857
1782,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2021-11-16T21:14:51.092,3,0.003079621445379303,2.711514332788631,FOV2,-0.23525652463550675,0.7060320123960431,2459535.382533054
1783,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2021-11-16T21:14:55.947,3,0.00307766061118022,2.711510649418226,FOV2,-0.23525302935606618,0.7060332760367821,2459535.382589251
1784,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2021-11-16T21:15:00.803,3,0.003075699801149652,2.7115069660348823,FOV2,-0.23524953406210514,0.7060345396637279,2459535.3826454477
1785,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2021-11-16T21:15:05.658,3,0.003073739015312401,2.711503282638588,FOV2,-0.2352460387536157,0.7060358032768845,2459535.382701645
1786,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2021-11-16T21:15:10.514,3,0.003071778253687724,2.7114995992293327,FOV2,-0.23524254343059062,0.7060370668762531,2459535.382757842
1787,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2021-11-16T21:15:15.369,3,0.0030698175162902114,2.7114959158071112,FOV2,-0.23523904809302476,0.7060383304618352,2459535.382814039
1788,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2021-11-16T21:15:20.224,3,0.0030678568031286824,2.7114922323719175,FOV2,-0.23523555274091557,0.7060395940336314,2459535.382870236
1789,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2021-11-17T01:28:10.709,5,-0.0029399087450284285,2.699920891031007,FOV1,-0.224243733948575,0.7099192617544376,2459535.5584566123
1790,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2021-11-17T01:28:21.403,5,-0.0029440594372716847,2.699912690861142,FOV1,-0.2242359362885514,0.7099219476048716,2459535.5585803804
1791,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2021-11-17T01:28:26.258,5,-0.0029459439955538845,2.699908967602272,FOV1,-0.2242323957839711,0.7099231670763798,2459535.558636577
1792,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2021-11-17T01:28:31.113,5,-0.0029478285294892432,2.6999052443309637,FOV1,-0.22422885526510772,0.7099243865334642,2459535.558692773
1793,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2021-11-17T01:28:35.969,5,-0.0029497130390797265,2.6999015210472224,FOV1,-0.22422531473196447,0.7099256059761232,2459535.558748969
1794,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2021-11-17T01:28:40.824,5,-0.0029515975242671694,2.6998977977510177,FOV1,-0.22422177418452047,0.7099268254043635,2459535.5588051653
1795,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2021-11-17T01:28:45.679,5,-0.0029534819849953665,2.699894074442323,FOV1,-0.22421823362275575,0.7099280448181906,2459535.5588613614
1796,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2021-11-17T01:28:50.535,5,-0.0029553664212137952,2.6998903511211085,FOV1,-0.2242146930466498,0.7099292642176118,2459535.558917558
1797,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2021-11-17T01:28:55.390,5,-0.002957250832875388,2.699886627787354,FOV1,-0.22421115245618828,0.7099304836026303,2459535.558973754
1798,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2021-11-17T01:29:00.245,5,-0.0029591352199408003,2.6998829044410364,FOV1,-0.22420761185135393,0.709931702973252,2459535.55902995
1799,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2021-11-24T07:33:39.711,7,-0.006126903266142833,2.179680469316107,FOV1,0.2821272036948807,0.707079484475941,2459542.8123810086
1800,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2021-11-24T07:33:50.405,7,-0.006122753033324303,2.179672238118317,FOV1,0.2821350977193534,0.7070767159892454,2459542.8125047768
1801,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2021-11-24T07:33:55.260,7,-0.006120868601862589,2.179668500812763,FOV1,0.2821386819318629,0.7070754589519558,2459542.8125609728
1802,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2021-11-24T07:34:00.115,7,-0.00611898414380901,2.1796647635205373,FOV1,0.2821422661301107,0.7070742019008011,2459542.812617169
1803,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2021-11-24T07:34:04.970,7,-0.006117099659207362,2.179661026241617,FOV1,0.2821458503141117,0.7070729448357754,2459542.812673365
1804,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2021-11-24T07:34:09.826,7,-0.006115215148107516,2.179657288975979,FOV1,0.2821494344838842,0.7070716877568712,2459542.8127295617
1805,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2021-11-24T07:34:14.681,7,-0.006113330610562621,2.179653551723592,FOV1,0.28215301863944825,0.7070704306640808,2459542.8127857577
1806,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2021-11-24T07:34:19.536,7,-0.006111446046632981,2.1796498144844283,FOV1,0.2821566027808255,0.707069173557396,2459542.8128419537
1807,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2021-11-24T07:34:24.391,7,-0.006109561456350377,2.1796460772584725,FOV1,0.28216018690802613,0.7070679164368127,2459542.81289815
1808,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2021-11-24T07:34:29.247,7,-0.00610767683966703,2.17964234004575,FOV1,0.28216377102103213,0.7070666593023386,2459542.812954346
1809,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2021-11-24T09:20:18.694,7,-0.0036203586852298687,2.174766495445122,FOV2,0.286838638208412,0.7054108675115863,2459542.8864448094
1810,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2021-11-24T09:20:24.532,7,-0.003618050829128178,2.1747620228617794,FOV2,0.28684292532989347,0.7054093343018887,2459542.886512382
1811,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2021-11-24T09:20:29.387,7,-0.003616131472070938,2.174758303253408,FOV2,0.28684649069801965,0.7054080591933187,2459542.8865685784
1812,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2021-11-24T09:20:34.243,7,-0.003614212088814374,2.1747545836584545,FOV2,0.286850056051883,0.7054067840711328,2459542.886624775
1813,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2021-11-24T09:20:39.098,7,-0.003612292679396666,2.174750864076902,FOV2,0.2868536213914951,0.7054055089353275,2459542.8866809714
1814,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2021-11-24T09:20:43.953,7,-0.0036103732437718487,2.1747471445087765,FOV2,0.28685718671683835,0.705404233785909,2459542.886737168
1815,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2021-11-24T09:20:48.808,7,-0.0036084537818819613,2.1747434249541064,FOV2,0.2868607520278923,0.7054029586228862,2459542.886793365
1816,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2021-11-24T09:20:53.664,7,-0.0036065342936732027,2.174739705412919,FOV2,0.28686431732463824,0.7054016834462674,2459542.8868495612
1817,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2021-11-24T09:20:58.519,7,-0.003604614779097775,2.1747359858852384,FOV2,0.28686788260705887,0.7054004082560592,2459542.8869057577
1818,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2021-11-24T09:21:03.374,7,-0.0036026952381138146,2.1747322663710866,FOV2,0.2868714478751371,0.7053991330522692,2459542.886961954
1819,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2021-11-24T13:33:53.836,2,0.0025231824619539067,2.163177482119697,FOV1,0.2979408275422512,0.7013495388504403,2459543.0625495873
1820,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2021-11-24T13:34:04.529,2,0.002527590447640878,2.163169384916877,FOV1,0.29794858050263284,0.7013466391139547,2459543.0626733582
1821,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2021-11-24T13:34:09.385,2,0.002529591909320664,2.1631657084520417,FOV1,0.29795210066543776,0.7013453224850159,2459543.0627295556
1822,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2021-11-24T13:34:14.240,2,0.002531593397013115,2.1631620320012237,FOV1,0.297955620813736,0.7013440058431787,2459543.0627857535
1823,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2021-11-24T13:34:19.095,2,0.0025335949106854634,2.1631583555644056,FOV1,0.29795914094753895,0.7013426891884378,2459543.062841951
1824,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2021-11-24T13:34:23.951,2,0.0025355964503008263,2.163154679141567,FOV1,0.2979626610668615,0.701341372520788,2459543.0628981483
1825,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2021-11-24T13:34:28.806,2,0.0025375980158170277,2.1631510027326852,FOV1,0.2979661811717193,0.7013400558402219,2459543.0629543457
1826,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2021-11-24T13:34:33.662,2,0.002539599607187444,2.1631473263377337,FOV1,0.2979697012621312,0.7013387391467321,2459543.063010543
1827,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2021-11-24T13:34:38.517,2,0.002541601224358821,2.1631436499566847,FOV1,0.2979732213381162,0.7013374224403105,2459543.0630667405
1828,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2021-11-24T13:34:43.372,2,0.002543602867274323,2.1631399735895047,FOV1,0.29797674139969765,0.7013361057209475,2459543.0631229384
1829,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2021-11-24T15:20:32.965,2,0.005183394566668886,2.1583442478708643,FOV2,0.3025676720906724,0.6996032101117533,2459543.1366151045
1830,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2021-11-24T15:20:38.803,2,0.005185842094774084,2.1583398494552313,FOV2,0.30257188188444,0.6996016067610838,2459543.1366826785
1831,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2021-11-24T15:20:43.658,2,0.005187877609418125,2.1583361915291803,FOV2,0.30257538294274305,0.6996002733208596,2459543.1367388763
1832,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2021-11-24T15:20:48.514,2,0.0051899131497183905,2.158332533617241,FOV2,0.30257888398655924,0.6995989398679955,2459543.136795074
1833,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2021-11-24T15:20:53.369,2,0.005191948715623153,2.1583288757193846,FOV2,0.30258238501590873,0.6995976064024836,2459543.136851272
1834,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2021-11-24T15:20:58.225,2,0.005193984307075184,2.158325217835578,FOV2,0.3025858860308139,0.6995962729243138,2459543.13690747
1835,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2021-11-24T15:21:03.080,2,0.00519601992402665,2.1583215599657963,FOV2,0.30258938703129257,0.699594939433479,2459543.136963668
1836,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2021-11-24T15:21:07.935,2,0.0051980555665087505,2.1583179021100576,FOV2,0.3025928880173317,0.699593605929985,2459543.1370198657
1837,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2021-11-24T15:21:12.791,2,0.005200091234579676,2.158314244268395,FOV2,0.3025963889889081,0.6995922724138411,2459543.1370760635
1838,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2021-11-24T15:21:17.646,2,0.005202126928293114,2.158310586440838,FOV2,0.3025998899460034,0.6995909388850572,2459543.1371322614
1839,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2022-01-05T12:14:05.060,2,0.002535770288876291,-2.236270841448101,FOV1,-0.6154862170834364,0.7085985749044634,2459585.008878392
1840,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2022-01-05T12:14:15.753,2,0.0025268298383047567,-2.2362733755471624,FOV1,-0.6154834197419048,0.7086016222124178,2459585.0090021673
1841,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2022-01-05T12:14:20.609,2,0.002522770485442794,-2.2362745261614303,FOV1,-0.6154821496217261,0.7086030058336423,2459585.0090583665
1842,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2022-01-05T12:14:25.464,2,0.0025187111363924345,-2.236275676789065,FOV1,-0.6154808794992691,0.7086043894604341,2459585.0091145663
1843,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2022-01-05T12:14:30.319,2,0.002514651791139562,-2.2362768274300175,FOV1,-0.6154796093745695,0.7086057730927642,2459585.0091707655
1844,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2022-01-05T12:14:35.175,2,0.002510592449667355,-2.2362779780842343,FOV1,-0.6154783392476649,0.7086071567305992,2459585.009226965
1845,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2022-01-05T12:14:40.030,2,0.002506533111959866,-2.2362791287516552,FOV1,-0.6154770691185977,0.7086085403739016,2459585.0092831645
1846,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2022-01-05T12:14:44.885,2,0.0025024737779968612,-2.236280279432215,FOV1,-0.6154757989874134,0.7086099240226316,2459585.009339364
1847,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2022-01-05T12:14:49.741,2,0.0024984144477728323,-2.2362814301258864,FOV1,-0.6154745288541331,0.7086113076767724,2459585.009395563
1848,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2022-01-05T12:14:54.596,2,0.0024943551213052898,-2.236282580832726,FOV1,-0.6154732587187147,0.7086126913363585,2459585.009451763
1849,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2022-01-05T14:00:44.124,6,-0.0028109108689770863,-2.2377989061099606,FOV2,-0.613810204202299,0.710426941710847,2459585.0829460328
1850,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2022-01-05T14:00:49.962,6,-0.0028157858417746516,-2.237800310922526,FOV2,-0.6138086731290927,0.7104286142479921,2459585.083013608
1851,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2022-01-05T14:00:54.817,6,-0.002819840107838382,-2.237801479249325,FOV2,-0.6138073998096435,0.7104300052192423,2459585.0830698074
1852,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2022-01-05T14:00:59.672,6,-0.0028238943700701876,-2.237802647589373,FOV2,-0.6138061264878145,0.7104313961959121,2459585.0831260066
1853,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2022-01-05T14:01:04.528,6,-0.0028279486284774097,-2.2378038159426383,FOV2,-0.6138048531636273,0.710432787177982,2459585.083182206
1854,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2022-01-05T14:01:09.383,6,-0.00283200288304293,-2.237804984309176,FOV2,-0.6138035798370431,0.7104341781654858,2459585.0832384047
1855,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2022-01-05T14:01:14.238,6,-0.0028360571337488314,-2.23780615268905,FOV2,-0.6138023065080161,0.7104355691584628,2459585.083294604
1856,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2022-01-05T14:01:19.094,6,-0.0028401113805807208,-2.237807321082319,FOV2,-0.6138010331765046,0.7104369601569488,2459585.0833508032
1857,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2022-01-05T14:01:23.949,6,-0.0028441656235214533,-2.237808489489034,FOV2,-0.6137997598424723,0.7104383511609751,2459585.0834070025
1858,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2022-01-05T14:01:28.804,6,-0.0028482198625598004,-2.2378096579092417,FOV2,-0.6137984865058854,0.7104397421705706,2459585.0834632013
1859,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2022-02-28T07:29:25.565,3,0.0022223780019827387,-1.4832894650075654,FOV2,-0.6556998683622671,0.7154515817604813,2459638.8147582337
1860,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2022-02-28T07:29:31.403,3,0.002218064682520683,-1.4832869374545639,FOV2,-0.6557008684377778,0.715450400838153,2459638.8148258096
1861,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2022-02-28T07:29:36.259,3,0.002214477506732832,-1.48328483542323,FOV2,-0.6557017001521281,0.7154494187281975,2459638.814882009
